"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-15 19:46:00,,,信息,,,Huobi/BCH_BTC 交易对订单 5 交易成功!平均卖出价格： 0.154015 ，平均持仓价格： 0.136252 ，卖出数量： 39.9194 ，毛收盈： 0.696792 ，累计毛收盈： 3.204204
2018-01-15 19:46:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.145134
2018-01-15 19:46:00,,,信息,,,当前基准买入价格 0.145134 上次买入价格 0.145134 动态买入点 0.03 当前持仓总量 20
2018-01-15 19:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1245524 的价格买入 40 个币，当前账户余额为： 53.25916786 。本次下单金额 4.982095999999999 ，本次预期买入数量 40 ，预期成交价格 0.1245524
2018-01-15 19:46:01,Huobi,6,买入,市价,4.982096,
2018-01-15 19:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 6 交易成功!成交均价： 0.1245524 ，挂单数量： 4.982 ，买到数量： 39.9192
2018-01-15 19:48:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.128623 ，总持仓数量： 59.9192 ，总持币成本： 7.707016
2018-01-15 19:53:00,,,信息,,,满足时K线跌超30%加仓到50%的条件，可以操作买入
2018-01-15 19:53:00,,,信息,,,Huobi_BCH_BTC交易对当前需要快速操作买入加仓到 0.5 ，预计花费 48.27719163
2018-01-15 19:53:00,Huobi,7,买入,市价,27.992089315,
2018-01-15 19:53:20,,,信息,,,Huobi/BCH_BTC 交易对买入订单 7 交易成功!成交均价： 0.1000001 ，挂单数量： 27.992 ，买到数量： 279.3598
2018-01-15 19:55:00,,,信息,,,当前日内超跌30%，是吸货的时候，不做短线交易
2018-01-15 19:55:00,,,信息,,,Huobi/BCH_BTC 交易对现在不允许做短线交易操作，现将直接按长线买入计入长线核算。
2018-01-15 19:55:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.10522 ，总持仓数量： 339.279 ，总持币成本： 35.698867
2018-01-15 19:57:20,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1308474 的价格卖出 40 个币，当前持仓总量 339.279 动态买入点 0.1 baseSellPrice 0.10522
2018-01-15 19:57:20,Huobi,8,卖出,市价,40,
2018-01-15 19:59:00,,,收益,4.218832,,
2018-01-15 19:59:00,,,信息,,,Huobi/BCH_BTC 交易对订单 8 交易成功!平均卖出价格： 0.1308474 ，平均持仓价格： 0.10522 ，卖出数量： 40 ，毛收盈： 1.014628 ，累计毛收盈： 4.218832
2018-01-15 19:59:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1616949 的价格卖出 61.469264398403354 个币，当前持仓总量 299.279 动态买入点 0.095 baseSellPrice 0.1308474
2018-01-15 19:59:01,Huobi,9,卖出,市价,61.4692643984034,
2018-01-15 20:00:00,,,收益,7.67042,,
2018-01-15 20:00:00,,,信息,,,Huobi/BCH_BTC 交易对订单 9 交易成功!平均卖出价格： 0.1616949 ，平均持仓价格： 0.10522 ，卖出数量： 61.4692 ，毛收盈： 3.451588 ，累计毛收盈： 7.67042
2018-01-15 20:00:01,,,信息,,,Huobi/BCH_BTC交易对当前发生了超过30%的超跌后回升超过8成，操作平仓
2018-01-15 20:00:01,Huobi,10,卖出,市价,217.8098,
2018-01-15 20:02:00,,,收益,19.900769,,
2018-01-15 20:02:00,,,信息,,,Huobi/BCH_BTC 交易对订单 10 交易成功!平均卖出价格： 0.1616949 ，平均持仓价格： 0.10522 ，卖出数量： 217.8098 ，毛收盈： 12.230349 ，累计毛收盈： 19.900769
2018-01-15 20:02:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.133457
2018-02-02 08:46:00,,,信息,,,当前基准买入价格 0.14178255 上次买入价格 0.14178255 动态买入点 0.03 当前持仓总量 20
2018-02-02 08:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1372407 的价格买入 40 个币，当前账户余额为： 70.57641388 。本次下单金额 5.489628 ，本次预期买入数量 40 ，预期成交价格 0.1372407
2018-02-02 08:46:00,Huobi,11,买入,市价,5.489628,
2018-02-02 08:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 11 交易成功!成交均价： 0.1372407 ，挂单数量： 5.4896 ，买到数量： 39.9197
2018-02-02 08:48:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.126736 ，总持仓数量： 59.9197 ，总持币成本： 7.593965
2018-02-02 19:46:20,,,信息,,,当前基准买入价格 0.1372407 上次买入价格 0.1372407 动态买入点 0.038 当前持仓总量 59.9197
2018-02-02 19:46:20,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1313764 的价格买入 34.4345 个币，当前账户余额为： 65.08684909 。本次下单金额 4.5238806458 ，本次预期买入数量 34.4345 ，预期成交价格 0.1313764
2018-02-02 19:46:20,Huobi,12,买入,市价,4.5238806458,
2018-02-02 19:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 12 交易成功!成交均价： 0.1313764 ，挂单数量： 4.5238 ，买到数量： 34.3649
2018-02-02 19:48:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-02 19:48:01,Huobi,13,卖出,0.133216,34.3649,
2018-02-02 19:48:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 13
2018-02-02 21:23:00,,,收益,19.964729,,
2018-02-02 21:23:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 13 交易成功!卖出价格： 0.1337679 ，买入价格： 0.1313764 ，卖出数量： 34.3649 ，毛收盈： 0.06396 ，累计毛收盈： 19.964729000000002
2018-02-02 21:25:00,,,信息,,,当前基准买入价格 0.1372407 上次买入价格 0.1372407 动态买入点 0.038 当前持仓总量 59.9197
2018-02-02 21:25:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1316771 的价格买入 34.0739 个币，当前账户余额为： 65.15080944 。本次下单金额 4.48675233769 ，本次预期买入数量 34.0739 ，预期成交价格 0.1316771
2018-02-02 21:25:00,Huobi,14,买入,市价,4.48675233769,
2018-02-02 21:27:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 14 交易成功!成交均价： 0.1316771 ，挂单数量： 4.4867 ，买到数量： 34.0053
2018-02-02 21:27:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-02 21:27:01,Huobi,15,卖出,0.133521,34.0053,
2018-02-02 21:27:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 15
2018-02-02 22:16:00,,,收益,20.063454,,
2018-02-02 22:16:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 15 交易成功!卖出价格： 0.1351139 ，买入价格： 0.1316771 ，卖出数量： 34.0053 ，毛收盈： 0.098725 ，累计毛收盈： 20.063454000000004
2018-02-03 11:46:00,,,信息,,,当前基准买入价格 0.1372407 上次买入价格 0.1372407 动态买入点 0.038 当前持仓总量 59.9197
2018-02-03 11:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1308351 的价格买入 35.0837 个币，当前账户余额为： 65.24953424 。本次下单金额 4.59017939787 ，本次预期买入数量 35.0837 ，预期成交价格 0.1308351
2018-02-03 11:46:00,Huobi,16,买入,市价,4.59017939787,
2018-02-03 11:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 16 交易成功!成交均价： 0.1308351 ，挂单数量： 4.5901 ，买到数量： 35.0128
2018-02-03 11:48:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-03 11:48:01,Huobi,17,卖出,0.132667,35.0128,
2018-02-03 11:48:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 17
2018-02-03 17:23:00,,,收益,20.109558,,
2018-02-03 17:23:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 17 交易成功!卖出价格： 0.1326789 ，买入价格： 0.1308351 ，卖出数量： 35.0128 ，毛收盈： 0.046104 ，累计毛收盈： 20.109558000000003
2018-02-03 17:36:00,,,信息,,,当前基准买入价格 0.1372407 上次买入价格 0.1372407 动态买入点 0.038 当前持仓总量 59.9197
2018-02-03 17:36:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1317461 的价格买入 33.9911 个币，当前账户余额为： 65.29563811 。本次下单金额 4.47819485971 ，本次预期买入数量 33.9911 ，预期成交价格 0.1317461
2018-02-03 17:36:00,Huobi,18,买入,市价,4.47819485971,
2018-02-03 17:40:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 18 交易成功!成交均价： 0.1317461 ，挂单数量： 4.4781 ，买到数量： 33.9223
2018-02-03 17:40:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-03 17:40:01,Huobi,19,卖出,0.133591,33.9223,
2018-02-03 17:40:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 19
2018-02-03 18:29:00,,,收益,20.157826,,
2018-02-03 18:29:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 19 交易成功!卖出价格： 0.1336999 ，买入价格： 0.1317461 ，卖出数量： 33.9223 ，毛收盈： 0.048268 ，累计毛收盈： 20.157826000000004
2018-02-04 10:29:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1400999 的价格卖出 39.9197 个币，当前持仓总量 59.9197 动态买入点 0.1 baseSellPrice 0.126736
2018-02-04 10:29:00,Huobi,20,卖出,市价,39.9197,
2018-02-04 10:30:00,,,收益,20.680123,,
2018-02-04 10:30:00,,,信息,,,Huobi/BCH_BTC 交易对订单 20 交易成功!平均卖出价格： 0.1400999 ，平均持仓价格： 0.126736 ，卖出数量： 39.9197 ，毛收盈： 0.522297 ，累计毛收盈： 20.680123000000002
2018-02-04 10:30:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.133418
2018-02-05 23:46:00,,,信息,,,当前基准买入价格 0.13410604999999998 上次买入价格 0.13410604999999998 动态买入点 0.03 当前持仓总量 20
2018-02-05 23:46:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1295747 的价格买入 40 个币，当前账户余额为： 70.92546691 。本次下单金额 5.182988 ，本次预期买入数量 40 ，预期成交价格 0.1295747
2018-02-05 23:46:00,Huobi,21,买入,市价,5.182988,
2018-02-05 23:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 21 交易成功!成交均价： 0.1295747 ，挂单数量： 5.1829 ，买到数量： 39.9193
2018-02-05 23:48:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.1288 ，总持仓数量： 59.9193 ，总持币成本： 7.717596
2018-02-06 23:16:20,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9193
2018-02-06 23:16:20,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1239294 的价格买入 45.7479 个币，当前账户余额为： 65.74259052 。本次下单金额 5.66950979826 ，本次预期买入数量 45.7479 ，预期成交价格 0.1239294
2018-02-06 23:16:20,Huobi,22,买入,市价,5.66950979826,
2018-02-06 23:18:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 22 交易成功!成交均价： 0.1239294 ，挂单数量： 5.6695 ，买到数量： 45.6563
2018-02-06 23:18:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-06 23:18:01,Huobi,23,卖出,0.125664,45.6563,
2018-02-06 23:18:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 23
2018-02-06 23:46:00,,,收益,20.757738,,
2018-02-06 23:46:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 23 交易成功!卖出价格： 0.1261295 ，买入价格： 0.1239294 ，卖出数量： 45.6563 ，毛收盈： 0.077615 ，累计毛收盈： 20.757738000000003
2018-02-07 03:18:33,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9193
2018-02-07 03:18:33,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1237821 的价格买入 45.9217 个币，当前账户余额为： 65.82020542 。本次下单金额 5.684284461570001 ，本次预期买入数量 45.9217 ，预期成交价格 0.1237821
2018-02-07 03:18:33,Huobi,24,买入,市价,5.68428446157,
2018-02-07 03:29:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 24 交易成功!成交均价： 0.1237821 ，挂单数量： 5.6842 ，买到数量： 45.8291
2018-02-07 03:29:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-07 03:29:01,Huobi,25,卖出,0.125515,45.8291,
2018-02-07 03:29:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 25
2018-02-07 03:53:00,,,收益,20.825552,,
2018-02-07 03:53:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 25 交易成功!卖出价格： 0.1257609 ，买入价格： 0.1237821 ，卖出数量： 45.829 ，毛收盈： 0.067814 ，累计毛收盈： 20.825552000000002
2018-02-07 05:29:00,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9194
2018-02-07 05:29:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1227581 的价格买入 47.1301 个币，当前账户余额为： 65.88800683 。本次下单金额 5.78560152881 ，本次预期买入数量 47.1301 ，预期成交价格 0.1227581
2018-02-07 05:29:00,Huobi,26,买入,市价,5.78560152881,
2018-02-07 05:30:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 26 交易成功!成交均价： 0.1227581 ，挂单数量： 5.7856 ，买到数量： 47.0357
2018-02-07 05:30:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-07 05:30:01,Huobi,27,卖出,0.124477,47.0357,
2018-02-07 05:30:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 27
2018-02-07 05:53:00,,,收益,20.889382,,
2018-02-07 05:53:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 27 交易成功!卖出价格： 0.1246099 ，买入价格： 0.1227581 ，卖出数量： 47.0357 ，毛收盈： 0.06383 ，累计毛收盈： 20.889382
2018-02-07 05:55:00,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9194
2018-02-07 05:55:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1242636 的价格买入 45.3535 个币，当前账户余额为： 65.95183729 。本次下单金额 5.6357891826 ，本次预期买入数量 45.3535 ，预期成交价格 0.1242636
2018-02-07 05:55:00,Huobi,28,买入,市价,5.6357891826,
2018-02-07 05:57:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 28 交易成功!成交均价： 0.1242636 ，挂单数量： 5.6357 ，买到数量： 45.2619
2018-02-07 05:57:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-07 05:57:01,Huobi,29,卖出,0.126003,45.2619,
2018-02-07 05:57:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 29
2018-02-07 10:29:00,,,收益,20.9506,,
2018-02-07 10:29:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 29 交易成功!卖出价格： 0.1261169 ，买入价格： 0.1242636 ，卖出数量： 45.2619 ，毛收盈： 0.061218 ，累计毛收盈： 20.9506
2018-02-07 10:53:00,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9194
2018-02-07 10:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1240001 的价格买入 45.6644 个币，当前账户余额为： 66.01305577 。本次下单金额 5.66239016644 ，本次预期买入数量 45.6644 ，预期成交价格 0.1240001
2018-02-07 10:53:00,Huobi,30,买入,市价,5.66239016644,
2018-02-07 10:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 30 交易成功!成交均价： 0.1240001 ，挂单数量： 5.6623 ，买到数量： 45.5722
2018-02-07 10:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-07 10:55:01,Huobi,31,卖出,0.125736,45.5722,
2018-02-07 10:55:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 31
2018-02-08 06:23:00,,,收益,21.048967,,
2018-02-08 06:23:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 31 交易成功!卖出价格： 0.1266599 ，买入价格： 0.1240001 ，卖出数量： 45.5722 ，毛收盈： 0.098367 ，累计毛收盈： 21.048967
2018-02-08 14:53:00,,,信息,,,当前基准买入价格 0.1295747 上次买入价格 0.1295747 动态买入点 0.038 当前持仓总量 59.9194
2018-02-08 14:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1230411 的价格买入 46.7962 个币，当前账户余额为： 66.11142245 。本次下单金额 5.75785592382 ，本次预期买入数量 46.7962 ，预期成交价格 0.1230411
2018-02-08 14:53:00,Huobi,32,买入,市价,5.75785592382,
2018-02-08 14:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 32 交易成功!成交均价： 0.1230411 ，挂单数量： 5.7578 ，买到数量： 46.7021
2018-02-08 14:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-08 14:55:01,Huobi,33,卖出,0.124764,46.7021,
2018-02-08 14:55:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 33
2018-02-08 16:53:00,,,收益,21.12702,,
2018-02-08 16:53:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 33 交易成功!卖出价格： 0.1252089 ，买入价格： 0.1230411 ，卖出数量： 46.7021 ，毛收盈： 0.078053 ，累计毛收盈： 21.12702
2018-02-08 18:40:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1423535 的价格卖出 39.9194 个币，当前持仓总量 59.9194 动态买入点 0.1 baseSellPrice 0.1288
2018-02-08 18:40:00,Huobi,34,卖出,市价,39.9194,
2018-02-08 18:42:00,,,收益,21.656702,,
2018-02-08 18:42:00,,,信息,,,Huobi/BCH_BTC 交易对订单 34 交易成功!平均卖出价格： 0.1423535 ，平均持仓价格： 0.1288 ，卖出数量： 39.9194 ，毛收盈： 0.529682 ，累计毛收盈： 21.656702000000003
2018-02-08 18:42:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.135577
2018-02-13 13:02:00,,,信息,,,当前基准买入价格 0.14613205 上次买入价格 0.14613205 动态买入点 0.03 当前持仓总量 20
2018-02-13 13:02:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1413746 的价格买入 40 个币，当前账户余额为： 71.86077665 。本次下单金额 5.654984 ，本次预期买入数量 40 ，预期成交价格 0.1413746
2018-02-13 13:02:00,Huobi,35,买入,市价,5.654984,
2018-02-13 13:04:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 35 交易成功!成交均价： 0.1413746 ，挂单数量： 5.6549 ，买到数量： 39.9194
2018-02-13 13:04:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.137366 ，总持仓数量： 59.9194 ，总持币成本： 8.230876
2018-02-16 03:32:20,,,信息,,,当前基准买入价格 0.1413746 上次买入价格 0.1413746 动态买入点 0.038 当前持仓总量 59.9194
2018-02-16 03:32:20,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1357036 的价格买入 41.8395 个币，当前账户余额为： 66.20590026 。本次下单金额 5.677770772200001 ，本次预期买入数量 41.8395 ，预期成交价格 0.1357036
2018-02-16 03:32:20,Huobi,36,买入,市价,5.6777707722,
2018-02-16 03:34:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 36 交易成功!成交均价： 0.1357036 ，挂单数量： 5.6777 ，买到数量： 41.7552
2018-02-16 03:34:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-16 03:34:01,Huobi,37,卖出,0.137603,41.7552,
2018-02-16 03:34:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 37
2018-02-16 09:16:00,,,收益,21.7774,,
2018-02-16 09:16:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 37 交易成功!卖出价格： 0.1391439 ，买入价格： 0.1357036 ，卖出数量： 41.7552 ，毛收盈： 0.120698 ，累计毛收盈： 21.777400000000004
2018-02-16 11:32:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1516506 的价格卖出 39.9194 个币，当前持仓总量 59.9194 动态买入点 0.1 baseSellPrice 0.137366
2018-02-16 11:32:00,Huobi,38,卖出,市价,39.9194,
2018-02-16 11:34:00,,,收益,22.335525,,
2018-02-16 11:34:00,,,信息,,,Huobi/BCH_BTC 交易对订单 38 交易成功!平均卖出价格： 0.1516506 ，平均持仓价格： 0.137366 ，卖出数量： 39.9194 ，毛收盈： 0.558125 ，累计毛收盈： 22.335525000000004
2018-02-16 11:34:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.144508
2018-02-18 06:48:33,,,信息,,,当前基准买入价格 0.14458805 上次买入价格 0.14458805 动态买入点 0.03 当前持仓总量 20
2018-02-18 06:48:33,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1393911 的价格买入 40 个币，当前账户余额为： 72.36829141 。本次下单金额 5.575644 ，本次预期买入数量 40 ，预期成交价格 0.1393911
2018-02-18 06:48:33,Huobi,39,买入,市价,5.575644,
2018-02-18 06:59:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 39 交易成功!成交均价： 0.1393911 ，挂单数量： 5.5756 ，买到数量： 39.9196
2018-02-18 06:59:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.138901 ，总持仓数量： 59.9196 ，总持币成本： 8.322886
2018-02-20 09:46:20,,,信息,,,当前基准买入价格 0.1393911 上次买入价格 0.1393911 动态买入点 0.038 当前持仓总量 59.9196
2018-02-20 09:46:20,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1331714 的价格买入 46.2699 个币，当前账户余额为： 66.79272558 。本次下单金额 6.161827360859999 ，本次预期买入数量 46.2699 ，预期成交价格 0.1331714
2018-02-20 09:46:20,Huobi,40,买入,市价,6.16182736086,
2018-02-20 09:48:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 40 交易成功!成交均价： 0.1331714 ，挂单数量： 6.1618 ，买到数量： 46.177
2018-02-20 09:48:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-02-20 09:48:01,Huobi,41,卖出,0.135036,46.177,
2018-02-20 09:48:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 41
2018-02-21 05:48:33,,,信息,,,当前基准买入价格 0.1331714 上次买入价格 0.1331714 动态买入点 0.046 当前持仓总量 59.9196
2018-02-21 05:48:33,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1263681 的价格买入 56.6021 个币，当前账户余额为： 60.63097093 。本次下单金额 7.152699833010001 ，本次预期买入数量 56.6021 ，预期成交价格 0.1263681
2018-02-21 05:48:33,Huobi,42,买入,市价,7.15269983301,
