"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-15 20:02:00,,,信息,,,Huobi/BCH_BTC 交易对订单 15 交易成功!平均卖出价格： 0.1616949 ，平均持仓价格： 0.129722 ，卖出数量： 323.1275 ，毛收盈： 10.226827 ，累计毛收盈： 56.712289999999996
2018-01-15 20:02:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.145708
2018-01-17 22:53:00,,,信息,,,当前基准买入价格 0.15403355000000002 上次买入价格 0.15403355000000002 动态买入点 0.03 当前持仓总量 20
2018-01-17 22:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1488581 的价格买入 40 个币，当前账户余额为： 104.11775696 。本次下单金额 5.954324 ，本次预期买入数量 40 ，预期成交价格 0.1488581
2018-01-17 22:53:00,Huobi,16,买入,市价,5.954324,
2018-01-17 22:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 16 交易成功!成交均价： 0.1488581 ，挂单数量： 5.9543 ，买到数量： 39.9198
2018-01-17 22:55:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.142669 ，总持仓数量： 59.9198 ，总持币成本： 8.54871
2018-01-18 06:23:20,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1586169 的价格卖出 39.9198 个币，当前持仓总量 59.9198 动态买入点 0.1 baseSellPrice 0.142669
2018-01-18 06:23:20,Huobi,17,卖出,市价,39.9198,
2018-01-18 06:25:00,,,收益,57.336263,,
2018-01-18 06:25:00,,,信息,,,Huobi/BCH_BTC 交易对订单 17 交易成功!平均卖出价格： 0.1586169 ，平均持仓价格： 0.142669 ，卖出数量： 39.9198 ，毛收盈： 0.623973 ，累计毛收盈： 57.336262999999995
2018-01-18 06:25:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.150643
2018-01-20 21:53:00,,,信息,,,当前基准买入价格 0.15367605 上次买入价格 0.15367605 动态买入点 0.03 当前持仓总量 20
