"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-15 20:36:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088679 的价格卖出 86.34761441090555 个币，当前持仓总量 1903.9004 动态卖出点 0.195 基准卖出价 0.0088399
2017-11-15 20:36:00,Huobi,11,卖出,市价,86.3476144109055,
2017-11-15 20:46:00,,,收益,0.103257,,
2017-11-15 20:46:00,,,信息,,,Huobi/LTC_BTC 交易对订单 11 交易成功!平均卖出价格： 0.0088679 ，平均持仓价格： 0.008216 ，卖出数量： 86.3476 ，毛收盈： 0.054759 ，累计毛收盈： 0.103257
2017-11-15 20:46:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 20:46:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0086999 的价格卖出 84.71178188899708 个币，当前持仓总量 1817.5528 动态卖出点 0.19 基准卖出价 0.0088679
2017-11-15 20:46:00,Huobi,12,卖出,市价,84.7117818889971,
2017-11-15 20:50:00,,,收益,0.142775,,
2017-11-15 20:50:00,,,信息,,,Huobi/LTC_BTC 交易对订单 12 交易成功!平均卖出价格： 0.0086999 ，平均持仓价格： 0.008216 ，卖出数量： 84.7117 ，毛收盈： 0.039518 ，累计毛收盈： 0.14277499999999999
2017-11-15 20:50:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 20:50:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0087966 的价格卖出 85.65335929892893 个币，当前持仓总量 1732.8411 动态卖出点 0.185 基准卖出价 0.0086999
2017-11-15 20:50:00,Huobi,13,卖出,市价,85.6533592989289,
2017-11-15 20:54:00,,,收益,0.190998,,
2017-11-15 20:54:00,,,信息,,,Huobi/LTC_BTC 交易对订单 13 交易成功!平均卖出价格： 0.0087966 ，平均持仓价格： 0.008216 ，卖出数量： 85.6533 ，毛收盈： 0.048223 ，累计毛收盈： 0.190998
2017-11-15 20:54:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 20:54:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0087644 的价格卖出 85.3398247322298 个币，当前持仓总量 1647.1878 动态卖出点 0.18 基准卖出价 0.0087966
2017-11-15 20:54:00,Huobi,14,卖出,市价,85.3398247322298,
2017-11-15 20:58:00,,,收益,0.236302,,
2017-11-15 20:58:00,,,信息,,,Huobi/LTC_BTC 交易对订单 14 交易成功!平均卖出价格： 0.0087644 ，平均持仓价格： 0.008216 ，卖出数量： 85.3398 ，毛收盈： 0.045304 ，累计毛收盈： 0.236302
2017-11-15 20:58:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 20:58:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088289 的价格卖出 85.96786757546253 个币，当前持仓总量 1561.848 动态卖出点 0.175 基准卖出价 0.0087644
2017-11-15 20:58:00,Huobi,15,卖出,市价,85.9678675754625,
2017-11-15 21:00:00,,,收益,0.287474,,
2017-11-15 21:00:00,,,信息,,,Huobi/LTC_BTC 交易对订单 15 交易成功!平均卖出价格： 0.0088289 ，平均持仓价格： 0.008216 ，卖出数量： 85.9678 ，毛收盈： 0.051172 ，累计毛收盈： 0.287474
2017-11-15 21:00:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 21:00:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088289 的价格卖出 85.96786757546253 个币，当前持仓总量 1475.8802 动态卖出点 0.16999999999999998 基准卖出价 0.0088289
2017-11-15 21:00:00,Huobi,16,卖出,市价,85.9678675754625,
2017-11-15 21:04:00,,,收益,0.338646,,
2017-11-15 21:04:00,,,信息,,,Huobi/LTC_BTC 交易对订单 16 交易成功!平均卖出价格： 0.0088289 ，平均持仓价格： 0.008216 ，卖出数量： 85.9678 ，毛收盈： 0.051172 ，累计毛收盈： 0.338646
2017-11-15 21:04:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
