"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-05 04:29:00,,,信息,,,当前基准买入价格 0.1671821 上次买入价格 0.1671821 动态买入点 0.03900000000000001 当前持仓总量 81.9429
2018-01-05 04:29:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1600001 的价格买入 36.5483 个币，当前账户余额为： 80.98516068 。本次下单金额 5.84773165483 ，本次预期买入数量 36.5483 ，预期成交价格 0.1600001
2018-01-05 04:29:00,Huobi,25,买入,市价,5.84773165483,
2018-01-05 04:30:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 25 交易成功!成交均价： 0.1600001 ，挂单数量： 5.8477 ，买到数量： 36.475
2018-01-05 04:30:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-05 04:30:00,Huobi,26,卖出,0.16224,36.475,
2018-01-05 04:30:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 26
2018-01-05 16:59:00,,,信息,,,当前基准买入价格 0.1600001 上次买入价格 0.1600001 动态买入点 0.04200000000000001 当前持仓总量 81.9429
2018-01-05 16:59:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1525251 的价格买入 42.6091 个币，当前账户余额为： 75.13748502 。本次下单金额 6.498957238409999 ，本次预期买入数量 42.6091 ，预期成交价格 0.1525251
2018-01-05 16:59:01,Huobi,27,买入,市价,6.49895723841,
2018-01-05 17:00:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 27 交易成功!成交均价： 0.1525251 ，挂单数量： 6.4989 ，买到数量： 42.5234
2018-01-05 17:00:00,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-01-05 17:00:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 26
2018-01-05 17:00:01,Huobi,26,撤销,,,
2018-01-05 17:00:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 36.475 按 0.1600001 买入计入长线核算。
2018-01-05 17:00:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单买入价： 0.1600001 ，未卖出数量： 36.475 ，长线持仓价格调整到： 0.166663 ，总持仓数量： 118.4179 ，总持币成本： 19.73585
2018-01-05 17:00:01,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-05 17:00:01,Huobi,28,卖出,0.15466,42.5234,
2018-01-05 17:00:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 28
2018-01-05 22:59:00,,,收益,44.976974,,
2018-01-05 22:59:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 28 交易成功!卖出价格： 0.1555769 ，买入价格： 0.1525251 ，卖出数量： 42.5234 ，毛收盈： 0.10357 ，累计毛收盈： 44.976974000000006
2018-01-05 23:53:00,,,信息,,,当前基准买入价格 0.1600001 上次买入价格 0.1600001 动态买入点 0.04500000000000001 当前持仓总量 118.4179
2018-01-05 23:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1515001 的价格买入 42.2822 个币，当前账户余额为： 75.24105485 。本次下单金额 6.4057575282200006 ，本次预期买入数量 42.2822 ，预期成交价格 0.1515001
2018-01-05 23:53:00,Huobi,29,买入,市价,6.40575752822,
2018-01-05 23:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 29 交易成功!成交均价： 0.1515001 ，挂单数量： 6.4057 ，买到数量： 42.1972
2018-01-05 23:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-05 23:55:00,Huobi,30,卖出,0.153621,42.1972,
2018-01-05 23:55:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 30
2018-01-06 01:53:00,,,信息,,,当前基准买入价格 0.1515001 上次买入价格 0.1515001 动态买入点 0.048000000000000015 当前持仓总量 118.4179
2018-01-06 01:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1434381 的价格买入 50.0667 个币，当前账户余额为： 68.83538907 。本次下单金额 7.18147232127 ，本次预期买入数量 50.0667 ，预期成交价格 0.1434381
2018-01-06 01:53:01,Huobi,31,买入,市价,7.18147232127,
2018-01-06 01:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 31 交易成功!成交均价： 0.1434381 ，挂单数量： 7.1814 ，买到数量： 49.9659
2018-01-06 01:55:00,,,信息,,,"Huobi/BCH_BTC 交易对先前存在短线交易挂单，现检测当前交易是否完成,没有完成强制取消挂单。"
2018-01-06 01:55:01,,,信息,,,Huobi/BCH_BTC 交易对取消未完成的短线交易挂单： 30
2018-01-06 01:55:01,Huobi,30,撤销,,,
2018-01-06 01:55:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单未完成，现将其未完成的量 42.1972 按 0.1515001 买入计入长线核算。
2018-01-06 01:55:01,,,信息,,,Huobi/BCH_BTC 交易对先前的短线交易挂单买入价： 0.1515001 ，未卖出数量： 42.1972 ，长线持仓价格调整到： 0.162759 ，总持仓数量： 160.6151 ，总持币成本： 26.141548
2018-01-06 01:55:01,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-06 01:55:01,Huobi,32,卖出,0.145446,49.9659,
2018-01-06 01:55:01,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 32
2018-01-06 03:23:00,,,收益,45.065032,,
2018-01-06 03:23:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 32 交易成功!卖出价格： 0.1457789 ，买入价格： 0.1434381 ，卖出数量： 49.9659 ，毛收盈： 0.088058 ，累计毛收盈： 45.065032
2018-01-06 03:53:00,,,信息,,,当前基准买入价格 0.1515001 上次买入价格 0.1515001 动态买入点 0.05100000000000002 当前持仓总量 160.6151
2018-01-06 03:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1428471 的价格买入 48.7179 个币，当前账户余额为： 68.92344727 。本次下单金额 6.95921073309 ，本次预期买入数量 48.7179 ，预期成交价格 0.1428471
2018-01-06 03:53:00,Huobi,33,买入,市价,6.95921073309,
2018-01-06 03:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 33 交易成功!成交均价： 0.1428471 ，挂单数量： 6.9592 ，买到数量： 48.6203
2018-01-06 03:55:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-06 03:55:00,Huobi,34,卖出,0.144847,48.6203,
2018-01-06 03:55:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 34
2018-01-06 15:18:32,,,收益,45.200424,,
2018-01-06 15:18:32,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 34 交易成功!卖出价格： 0.1462099 ，买入价格： 0.1428471 ，卖出数量： 48.6203 ，毛收盈： 0.135392 ，累计毛收盈： 45.200424000000005
2018-01-10 12:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1799999 的价格卖出 30 个币，当前持仓总量 160.6151 动态买入点 0.1 baseSellPrice 0.162759
2018-01-10 12:53:00,Huobi,35,卖出,市价,30,
2018-01-10 12:55:00,,,收益,45.706851,,
